Player_Num,VS PLAYER,TEAM,GP,W,L,MIN,OPP FGM,OPP FGA,OPP FG%,OPP 3PM,OPP 3PA,OPP 3P%,OPP FTM,OPP FTA,OPP FT%,OPP OREB,OPP DREB,OPP REB,OPP AST,OPP TOV,OPP STL,OPP BLK,OPP BLKA,OPP PF,OPP PFD,OPP PTS,OPP +/-
128,"Thornwell, Sindarius",LAC,73,36,37,15.8,12.7,28.9,44.1,3.7,10.2,36.2,6.4,8.2,79,3.4,10.9,14.3,7.9,4.8,2.8,2.2,1.5,7.2,6.9,35.6,1.4
128,"Satoransky, Tomas",WAS,73,39,34,22.5,17.8,38.9,45.7,4.4,13.4,33.2,8.3,11.2,74.2,4.4,14.6,19,10.2,6.6,3.6,1.9,1.9,9.1,10.2,48.3,-1.1
128,"Dekker, Sam",LAC,73,36,37,12.1,9.8,22.1,44.4,2.4,7.3,32.8,4.7,6.1,77.8,2.8,8.1,10.9,6,3.8,2.2,1.6,1.2,5.3,5.5,26.8,-0.8
128,"Ojeleye, Semi",BOS,73,50,23,15.8,12.6,27.8,45.3,3.2,9,35.2,5.3,7.1,75.1,3.2,11.5,14.7,7.1,4.7,2.4,1.3,1.3,6.4,6.7,33.7,2.5
128,"Thompson, Klay",GSW,73,55,18,34.3,28.5,64.5,44.2,7.5,21.3,35.3,11.8,15.5,76.3,7.9,22.1,29.9,16.9,10.2,6.4,2.5,5.2,12.9,13.8,76.3,-5.4
128,"Johnson, James",MIA,73,37,36,26.6,20.6,46.6,44.3,5.2,15,34.9,10.9,13.8,79.3,5.4,18.4,23.8,11.4,7.5,4.3,2.4,3,10.3,11.6,57.4,0
128,"Cauley-Stein, Willie",SAC,73,23,50,28,22.3,47.4,47,7.2,19.2,37.8,10,12.8,77.9,5,20.1,25.2,13.8,8.8,4.7,2.9,2.4,10,11.4,61.8,4.4
128,"Thomas, Lance",NYK,73,25,48,18.5,14.9,32.3,46,4.1,11.5,36,7,8.8,78.8,3.6,12.5,16.1,8.9,5.3,3.5,1.9,1.6,6.9,8.2,40.9,2.5
128,"Korver, Kyle",CLE,73,43,30,21.6,17.7,39.5,44.7,5.1,14.5,35,6.8,9.3,72.8,4.5,14.8,19.4,10.9,6.2,3.2,1.9,2,10.2,9,47.2,-3.8
128,"Martin, Jarell",MEM,73,21,52,22.8,17.3,37.7,45.8,5.1,13.6,37.2,10.3,13.3,76.9,4.4,15.9,20.3,10.2,7.2,3.6,2.5,2.4,10.2,11.2,49.9,3.6
128,"West, David",GSW,73,52,21,13.7,10.6,24.4,43.4,2.4,7.4,32.2,4.4,6.1,72.5,3,8.9,11.9,6.3,4,2.4,0.9,2.3,4.9,5.8,28,-0.5
128,"Gasol, Marc",MEM,73,21,52,33,25.4,54.9,46.2,7.7,19.9,38.6,13.1,16.9,77.4,6.1,22.8,28.8,15,9.8,5.5,3.5,3.2,14.5,15.1,71.5,4.3
128,"Kennard, Luke",DET,73,34,39,20,15.8,35.4,44.5,4.4,13.1,33.5,5.9,7.5,79.4,4,13.8,17.8,10.4,6,2.9,1.8,1.8,7.9,7.4,41.8,-1.6
128,"Fox, De'Aaron",SAC,73,24,49,27.7,23.1,48.7,47.4,7.2,18.8,38.5,10,13,76.4,5.6,20.9,26.5,13.8,8.2,4.6,2.9,2.2,10.2,12,63.3,5.7
128,"Portis, Bobby",CHI,73,25,48,22.5,18.9,40.2,47.1,6,16.2,36.8,7.7,10,77.1,4.1,16.5,20.6,11.7,6.8,3.1,2.4,1.5,9,9.7,51.5,1.1
128,"Lyles, Trey",DEN,73,41,32,19.1,15.8,33.2,47.5,4.1,11,37.2,6.8,9.1,75,3.6,12.6,16.2,9.2,5.3,3,2,2.1,8.5,8.1,42.5,-0.1
128,"Carroll, DeMarre",BKN,73,25,48,29.9,25.4,54.7,46.4,5,13.8,36.7,11.2,14.5,76.6,6.8,22.4,29.2,13,7.9,4.6,3.4,3.1,12.2,12.8,67,0.9
147,"Johnson, Tyler",MIA,72,39,33,28.5,22.3,48.9,45.5,5.5,15.2,35.8,10.6,13.4,79,5.2,20.1,25.3,12.4,8.6,4.3,2.8,2.9,11.3,11.4,60.6,-0.6
147,"Holiday, Justin",CHI,72,24,48,31.5,26.5,56.8,46.6,7.8,20.7,37.9,10.3,12.9,79.7,5.1,24.8,29.9,16.8,8.8,4.6,3.3,2.5,10.7,11.6,71.1,2.5
147,"Chriss, Marquese",PHX,72,19,53,21.2,18.4,39.1,46.9,4.8,12.6,38,8.3,10.9,76,4.6,15.4,20,10.3,6,3.9,2.8,2.3,8.8,10,49.8,4.2
147,"Kleber, Maxi",DAL,72,20,52,16.8,13.6,29.2,46.5,3.3,9.6,34.2,5.8,7.6,77.1,2.7,13.3,16,8.3,4.6,2.4,1.7,1.7,6,6.6,36.3,1.8
147,"Horford, Al",BOS,72,47,25,31.6,24.3,56.4,43.2,6.2,18.4,33.8,10.1,12.9,78.2,6.5,21.9,28.4,13.6,8.7,4.6,2.8,3,11.8,12.7,65,-4.8
147,"Harden, James",HOU,72,59,13,35.4,29.5,62.9,46.8,7.5,21.2,35.4,10.6,14.1,75.1,6.5,23.6,30.1,16.5,10.9,5.7,3.3,3.6,15.9,14,77,-7.3
147,"Allen, Jarrett",BKN,72,25,47,20,17.3,37.7,46,3.8,10.3,36.8,6.8,9.1,74.4,4.9,14.5,19.3,9,5.2,3.5,2.2,2.3,7.8,8,45.2,1.9
154,"Koufos, Kosta",SAC,71,22,49,19.6,15.6,34,45.9,4.7,12.3,38.2,5.8,7.7,75.9,3.9,14.6,18.5,9.4,5.5,2.8,1.9,1.7,6.6,8,41.8,3.1
154,"Kanter, Enes",NYK,71,27,44,25.8,22.1,46.5,47.5,6.1,16.1,37.9,8.4,10.7,78.2,5.3,17.1,22.3,13.5,7,4.7,2.7,2.3,9.9,9.8,58.7,2.6
154,"Livingston, Shaun",GSW,71,49,22,15.9,12.5,28.9,43,3.1,9,34.2,6.2,8.2,75.3,3.6,10.2,13.8,7.4,4.8,2.7,0.9,2.9,5.7,7.1,34.1,-1.6
154,"Bledsoe, Eric",MIL,71,40,31,31.5,25.3,55.1,46,6.8,18.3,37.1,11.8,15.2,77.8,7.1,20.6,27.7,15.1,10.6,4.8,3.2,3.8,13.6,14,69.3,-2.7
154,"Ulis, Tyler",PHX,71,20,51,23.4,20.2,42.8,47.2,5.3,14.1,37.8,8.4,10.8,77.5,5.1,16.8,21.9,11.2,6.6,4.4,2.6,2.1,10,10.3,54.1,4.5
154,"LeVert, Caris",BKN,71,25,46,26.2,22.6,49.1,46.1,5.6,15,37.2,9.7,12.7,76.6,5.7,19.9,25.6,11.9,6.8,4.3,3,2.5,11.3,11.2,60.6,3.7
160,"Acy, Quincy",BKN,70,26,44,19.4,16,35,45.8,4,10.6,38.3,7.5,9.7,77,4,14.4,18.4,8.5,5,3,2,1.7,7.9,8.7,43.6,0.8
160,"Teague, Jeff",MIN,70,41,29,33,27.5,58.3,47.2,7.8,20.9,37,11.4,14.5,78.3,6.8,21.9,28.7,16.4,10.3,4.5,3.4,2.9,14.5,12.1,74.2,-2
160,"Nwaba, David",CHI,70,26,44,23.5,20.2,42.8,47.1,6,16.9,35.4,7.5,9.7,77.5,4.4,17.2,21.6,13,6.7,3.3,2.7,1.8,9.1,9.8,53.9,3.4
160,"Redick, JJ",PHI,70,45,25,30.2,24.2,56,43.3,6.5,18.6,34.8,11.9,15.9,75,6.2,19.8,26,14,8.7,5.4,3.2,3.3,13.6,13.6,66.9,-4.4
160,"Green, Danny",SAS,70,40,30,25.6,20.1,44.7,44.8,5.1,14.4,35.2,7.3,9.6,75.9,4.9,17.7,22.6,11.6,7.2,3.9,1.9,3.4,9.9,8.6,52.4,-1.3
160,"Powell, Norman",TOR,70,51,19,15.2,12.3,26.6,46.3,2.9,7.8,37.9,5.8,7.4,77.6,3.2,10.6,13.8,6.9,4.8,2.4,1.6,1.7,5.6,7.1,33.3,0.3
160,"Miles, CJ",TOR,70,50,20,19.1,14.7,33.2,44.3,3.3,9.5,34.7,7.5,9.8,76.2,4.3,13.6,17.9,8.5,6.1,2.6,2.3,2.7,7.8,9.2,40.2,-3.9
160,"Brown, Jaylen",BOS,70,47,23,30.7,23.6,54.4,43.4,5.9,17.5,33.5,10.2,13.2,77.5,6.2,21.4,27.7,13.6,9.1,4.4,3,3,11.9,12.1,63.3,-4.8
160,"Green, Draymond",GSW,70,48,22,32.7,27.3,61.5,44.3,7.6,20.8,36.4,11.5,14.9,77.1,7.3,21.5,28.8,16.5,10.2,6.1,2.4,4.6,12.5,13.1,73.6,-4.4
169,"Huestis, Josh",OKC,69,43,26,14.2,10.9,24.9,43.8,3.3,8.9,37,4.5,6.1,73.9,2.9,9.2,12.1,6.5,4.2,2.3,1.3,2,6.2,5.6,29.7,-1.6
169,"Wright, Delon",TOR,69,49,20,20.8,15.9,35.4,44.7,3.7,10.4,35.3,8,10.7,74.8,4.5,13.9,18.4,8.7,6.8,3.1,2.2,2.9,8.6,9.6,43.4,-3.4
169,"Simmons, Jonathon",ORL,69,21,48,29.4,25.9,53.9,47.9,6.2,16.7,37.4,10.2,13.2,77.5,6.5,21.3,27.9,15.3,8.2,5.1,3.1,3.1,11.6,12.1,68.1,4.3
169,"Johnson, Stanley",DET,69,33,36,27.4,22,48.4,45.4,6.5,18,36.2,8.5,11.1,76.8,5.2,19.7,24.9,14,8.5,4.4,2.9,1.9,10.3,10.9,59,0.7
169,"Adebayo, Bam",MIA,69,34,35,19.8,15.1,33.7,44.9,3.7,10.8,34.3,6.9,8.7,79.1,3.2,13.7,16.9,8.5,5.7,3.1,1.9,2.2,7.9,7.9,40.9,0.5
169,"Mack, Shelvin",ORL,69,21,48,19.8,15.8,34.9,45.2,4.2,11.9,35.5,6.8,9,75.9,4.3,13.9,18.2,9.4,5.9,3.1,1.9,2.1,8.1,7.9,42.6,1.1
169,"Aminu, Al-Farouq",POR,69,40,29,30,24.2,54,44.8,6.1,16.4,37,10,13,76.6,5.9,21.6,27.6,13.1,8.4,4.4,3,3.7,11.8,11.7,64.3,-3.2
169,"Len, Alex",PHX,69,20,49,20.2,17.7,38,46.5,5,12.9,38.3,7.7,10.2,75.1,4.4,14.8,19.1,10.2,5.4,3.5,2.6,2.1,9.5,9.2,47.9,3.7
169,"Collison, Darren",IND,69,39,30,29.3,24.4,51.5,47.4,6.9,18.6,36.9,8.3,11.2,73.9,6.4,19.6,26,14.9,10,4.3,3.1,2.8,10.4,11,64,-1.9
169,"O'Neale, Royce",UTA,69,43,26,16.7,12.3,28.9,42.8,3,9.1,33,5.6,7.4,75.5,2.9,11.1,13.9,6.3,5,2.8,1.6,2,7.5,6.7,33.3,-2.8
169,"Barea, J.J.",DAL,69,23,46,23.2,18.8,40.2,46.8,5.2,14.2,36.9,7.8,9.9,78.7,4.5,16.9,21.4,11.4,6.8,3.4,1.9,1.6,10.3,9.1,50.7,-0.3
169,"Gordon, Eric",HOU,69,55,14,31.2,25.6,56.2,45.5,6.3,18.9,33.4,9.8,13.3,73.3,5.6,21.4,27.1,14,9,4.7,3,3.2,13.7,12.9,67.2,-8.5
169,"Pachulia, Zaza",GSW,69,47,22,14.1,12.7,27.2,46.5,3.4,8.6,39.6,3.3,4.4,74.9,2.9,9,11.9,7.7,4.1,2.6,1.3,1.6,5,4.8,32,-2.8
169,"Smith Jr., Dennis",DAL,69,22,47,29.7,25.1,52.2,48.1,6.9,18.6,37.3,9.7,13.2,73.8,5.4,23.4,28.8,15.2,8.2,4.6,3,2.2,11.2,11.7,66.9,4.7
183,"Markkanen, Lauri",CHI,68,23,45,29.7,25.4,53.1,47.8,7.1,18.6,38,10.3,13,79.5,4.8,23.1,27.9,16.1,7.9,4.6,3,2.3,10,11.5,68.1,5.7
183,"Durant, Kevin",GSW,68,49,19,34.2,29.5,65.5,45.1,7.8,21.5,36.1,12.4,15.9,77.9,8.3,22.1,30.3,17.1,10,6.5,2.6,5.2,13.6,13.9,79.3,-5.1
183,"Winslow, Justise",MIA,68,33,35,24.7,19,42.9,44.3,5,14.1,35.2,8.8,11.5,76.9,4.6,17.7,22.3,10.4,7.4,3.8,2.3,2.7,10.3,10,51.8,-0.4
183,"Jackson, Justin",SAC,68,21,47,22.2,18.2,38.9,46.7,5.5,14.8,37.5,7,9.1,77.6,4.3,16.5,20.8,11,6.4,3.5,2.1,1.9,7.6,8.7,48.9,3.5
183,"Hollis-Jefferson, Rondae",BKN,68,26,42,28.2,25,53.3,46.8,5.1,13.7,37.2,10.5,13.9,75.3,6.1,21.3,27.3,13.2,7.1,4.5,3.1,3,12.6,12.1,65.5,2.7
188,"Moreland, Eric",DET,67,32,35,12,9,20.5,43.8,2.9,7.8,36.9,3.2,4.4,73.3,2.5,8.7,11.2,6.2,4.2,1.6,0.9,1,4.3,4.6,24,0
188,"Taylor, Isaiah",ATL,67,18,49,17.4,14.2,31.5,45,4.1,11.7,35.6,6,8,75.3,3.5,12.3,15.8,9,5,3,1.9,1.4,7.6,7.4,38.5,0.5
188,"Harris, Gary",DEN,67,37,30,34.4,29.3,61.1,48,7.3,20.1,36.4,10.3,14.1,73.1,6.8,22.3,29.1,17.5,10.4,5.7,3.3,3.3,14.2,12.9,76.2,-2.6
188,"Ariza, Trevor",HOU,67,51,16,33.9,28.4,60.3,47,6.9,19.6,35,10.3,13.6,75.4,6.2,23.4,29.6,15.5,10.8,5.4,3,3.3,14.3,13.7,73.9,-5.5
188,"Schroder, Dennis",ATL,67,21,46,31,26.9,55.7,48.3,7.5,19.3,38.8,10.2,12.9,79,6.9,21.7,28.6,17.6,10.4,5.6,3.8,3.1,13,12.7,71.4,4.1
188,"Bjelica, Nemanja",MIN,67,38,29,20.5,17.3,36.4,47.6,4.3,12.6,34.4,6.7,8.8,76.3,3.9,14.1,18.1,10.4,6,2.9,2.3,1.4,8.5,8.3,45.7,-0.1
194,"Looney, Kevon",GSW,66,45,21,13.8,11.2,25.1,44.6,3.1,8.6,36.3,4.7,6.3,75.4,2.7,9,11.7,6.8,4,2.4,1.2,2.1,5.4,5.7,30.2,-1.8
194,"Anderson, Ryan",HOU,66,52,14,26.1,22.3,46.9,47.5,5.5,15,36.8,7.8,10.3,75.8,4.4,18.3,22.7,12.9,7.3,4,2.3,2.4,11,10.7,57.9,-3.8
194,"Collins, Zach",POR,66,41,25,15.8,12.3,27.7,44.4,3.3,8.7,37.3,6.1,8.3,73.3,3,10.4,13.4,6.3,3.5,2.3,1.6,1.3,5.9,7.2,33.9,-0.2
194,"Chalmers, Mario",MEM,66,21,45,21.5,16.2,35.7,45.5,4.5,12.4,36.3,9.7,12.7,76.7,4.5,15,19.5,9.5,7.6,3.6,2.3,2.1,10.2,11,46.7,0.9
198,"Bazemore, Kent",ATL,65,19,46,27.5,23.2,49.6,46.8,6.5,17.5,37.3,8.9,11.7,76.4,6.5,19,25.4,14.7,9.4,5.4,3.1,2.8,12,11.4,61.9,2.5
198,"Temple, Garrett",SAC,65,23,42,24.8,19.3,41.8,46.2,6.2,16.4,37.5,9.4,12.1,77.6,4.7,17.7,22.4,11.7,7.5,4.2,2.4,2.3,9.4,11.1,54.2,4.1
198,"McGee, JaVale",GSW,65,45,20,9.5,8.3,17.9,46.1,2.2,6,36.7,3,4.1,74.2,2.1,6.2,8.4,4.8,2.8,1.8,0.7,1.8,3.5,3.6,21.8,-0.6
198,"Warren, TJ",PHX,65,18,47,33,28.9,61.2,47.2,7.2,19.4,37.2,13.6,17.6,77.3,7.5,23.7,31.1,16,9,5.9,4,3.5,14.4,15.5,78.6,6.7
198,"Rondo, Rajon",NOP,65,41,24,26.2,23.2,50.9,45.6,6,16.6,36.1,8.1,10.2,79.1,6.3,18.9,25.2,13.6,7.7,4.6,2.3,3.5,10.6,9.7,60.5,-0.3
198,"Ginobili, Manu",SAS,65,39,26,20,16,35,45.7,3.8,10.7,35.6,7.4,9.6,77,4,13.2,17.2,9,5.6,3.3,1.7,2.3,9,8.4,43.2,-1.1
198,"Turner, Myles",IND,65,39,26,28.2,23.1,50.4,45.8,6.6,18.3,36.1,7.9,10.3,76,6.4,19.5,26,14.1,9.3,4,2.9,3.1,10.7,10.1,60.6,-1.8
205,"Lopez, Robin",CHI,64,23,41,26.4,22.4,47.6,47,5.9,15.6,37.9,7.9,9.9,79.9,4.1,20.9,25,13.8,6.9,3.6,2.6,2.2,8.3,9.1,58.5,3.1
205,"Iguodala, Andre",GSW,64,46,18,25.4,20.1,46.5,43.2,4.8,14.7,32.5,9.1,12.2,74.6,5.7,16.9,22.6,11.6,7.6,4.5,1.9,4,10.2,10.5,54,-4.3
205,"Burks, Alec",UTA,64,37,27,16.5,13.1,28.3,46.1,3.6,9.5,37.5,5.8,7.4,78.2,2.8,11.6,14.3,7.1,4.7,2.8,1.5,1.7,7.4,6.6,35.5,0.2
205,"Paul, Brandon",SAS,64,38,26,9,7,15.4,45.6,1.6,5.2,31.4,3,4,73.4,1.8,6.2,8,3.7,3.3,1.8,0.7,0.9,4.2,3.7,18.7,0.1
205,"Batum, Nicolas",CHA,64,27,37,31,27.3,57.7,47.3,7.2,18.8,38.4,8.7,11,78.8,5.6,22.3,27.9,16.4,8.5,4.5,3.2,3.4,14.2,10.3,70.5,-0.1
210,"Theis, Daniel",BOS,63,44,19,14.9,11.1,25.5,43.5,3,8.3,36.1,5.9,8,74.2,3,10.4,13.4,6.4,4.5,2.4,1.4,1.6,6.5,6.9,31.1,0
210,"Udoh, Ekpe",UTA,63,36,27,12.9,9.6,21.3,45.1,2.5,7.1,35.1,4.9,6.3,77.8,2.1,9.4,11.5,5.2,4.3,2.1,1.1,1.7,5,5.5,26.6,-1
210,"Graham, Treveon",CHA,63,28,35,16.7,13.8,28.9,47.7,3.8,10,38.5,5.8,7.1,81.6,2.6,12.8,15.4,8.7,4.9,2,1.6,1.2,7.5,6.9,37.2,1.5
210,"Monk, Malik",CHA,63,26,37,13.6,12,24.4,48.9,3.2,8.5,37.6,5,6.3,79.3,2.4,10.8,13.2,7,3.7,2.1,1.1,1,5.9,5.7,32.1,3
210,"Hart, Josh",LAL,63,27,36,23.2,19.5,42.5,45.9,5.3,14.8,36.1,8.3,11.2,74,5.1,15.8,20.9,11.2,6.6,4,2.4,2,9.4,10.3,52.7,1.2
210,"Matthews, Wesley",DAL,63,20,43,33.8,28.3,58.2,48.7,7.6,20.1,37.7,11.9,15.7,76,6.2,26.3,32.6,16.8,9.7,5.4,3.2,2.7,13.3,13.5,76.1,5.1
210,"Embiid, Joel",PHI,63,41,22,30.3,23.1,55.1,42,5.9,17.9,32.9,11,14.9,74.4,6.6,19.6,26.2,12.8,8.3,5.1,2.8,3.4,14.7,12.8,63.1,-7.7
217,"Jack, Jarrett",NYK,62,26,36,25,20.8,45.3,46,5.9,16,36.8,8,10.6,75.9,5,16.5,21.6,12.6,6.4,4.2,2.7,2.8,9.8,9.4,55.6,0.3
217,"Dedmon, Dewayne",ATL,62,18,44,24.9,20.8,44.8,46.4,6,16.6,36.4,8.3,10.6,78.4,5.1,17.4,22.5,13.5,7.6,4.5,2.6,2.3,9.7,10.3,55.9,2.5
217,"Beasley, Malik",DEN,62,34,28,9.4,7.8,17,45.9,2.2,5.9,37.5,3.5,4.7,74.7,2,6.5,8.5,4.5,2.8,1.5,0.9,0.9,3.9,4,21.3,0.4
217,"Bullock, Reggie",DET,62,32,30,27.9,23,50.2,45.8,6.7,18.5,36.1,8.5,10.9,78.6,5.2,20.5,25.7,14.5,8.2,4.1,2.8,2.4,10.2,10.3,61.2,-0.4
217,"Iwundu, Wes",ORL,62,18,44,16.5,13.2,28.7,46.1,3.3,9.5,34.8,5.5,7,77.5,3.3,12.1,15.3,8.1,5.1,2.5,1.8,1.5,6.7,6.2,35.2,1.7
217,"Davis, Deyonta",MEM,62,16,46,15.2,12.3,26.7,46,3.3,9.8,33.5,6.8,9.1,74.5,3.8,10.2,14.1,7.4,4.7,2.8,1.4,1.7,5.8,7.7,34.6,2.6
223,"Ferguson, Terrance",OKC,61,37,24,12.5,10.4,21.9,47.3,3,7.4,41,4.1,5.3,77.7,2.7,8.5,11.3,6.4,3.8,2,1.2,1.4,4.4,5.1,27.9,1.4
223,"Mbah a Moute, Luc",HOU,61,52,9,25.6,20.3,45.4,44.8,5.5,15.8,35,7.6,10.3,73.5,4.8,17.5,22.3,12,8,4,2.6,2.6,10.7,10.4,53.8,-5
223,"Osman, Cedi",CLE,61,35,26,11,9.4,20,47.1,2.8,7.5,37.7,3.3,4.3,77.3,2.1,7.5,9.6,5.9,3.1,1.6,0.8,0.8,4.3,4.5,25,-0.6
223,"Mejri, Salah",DAL,61,21,40,11.9,9,20.6,43.8,2.6,7.2,36.1,4.3,5.7,75.4,2.4,8.7,11.1,5.5,3.3,1.5,1.1,1.6,4.7,4.9,24.9,-0.3
223,"Rivers, Austin",LAC,61,30,31,33.7,28.8,60.4,47.7,7.6,20.6,37.1,11.4,14.9,76.6,7,22.7,29.6,17.9,9.3,5.6,3.9,2.9,14.5,13.8,76.6,1
228,"Labissiere, Skal",SAC,60,19,41,20.7,17,36.1,47.1,5.1,13.5,37.4,6.8,8.9,75.9,4.1,14.6,18.6,10.3,6.2,3.7,1.9,1.9,7.9,8.4,45.8,2
228,"Irving, Kyrie",BOS,60,41,19,32.2,25.4,57.5,44.1,6.2,18.3,33.5,11.5,14.8,78.1,7,22.6,29.5,14,9.1,4.9,3.2,3.3,12.3,13.3,68.4,-4.3
230,"Frazier, Tim",WAS,59,31,28,14.2,11.4,24,47.5,3.5,9.3,37.5,4.9,6.7,73.7,2.5,9.7,12.3,6.5,4.5,2.1,1.6,1.1,5.9,6.4,31.2,1.4
230,"Love, Kevin",CLE,59,37,22,28,24.8,51,48.6,7,18.3,38.2,7.3,9.7,75.2,5.7,19.2,25,15.8,7.8,4.6,2.6,2,12.4,9.9,63.8,-1.3
230,"Ingram, Brandon",LAL,59,27,32,33.5,28.4,62.5,45.4,7.3,20.7,35.3,12.1,15.4,78,7.2,24,31.3,16.4,9.7,5.5,4.2,3.6,14.4,14.4,76.1,2.2
230,"Harkless, Maurice",POR,59,36,23,21.4,17.2,38,45.3,4.6,11.8,39.2,7.3,9.5,76.2,4.1,14.6,18.7,9.3,6.1,3.7,2.3,2.7,8.3,8.7,46.4,-0.1
230,"Randolph, Zach",SAC,59,18,41,25.6,21.7,44.1,49.2,6.9,16.8,40.7,8.3,10.8,76.6,4.5,18.1,22.5,13.6,6.9,4.5,2.5,1.8,8.9,10.3,58.6,6
230,"Butler, Jimmy",MIN,59,37,22,36.7,29.1,62.8,46.3,7.9,22,35.8,11.6,14.9,77.8,7.4,23.3,30.7,17,12,4.7,3.2,3.4,16.3,13,77.7,-6.3
236,"Paul, Chris",HOU,58,50,8,31.8,25.9,55.9,46.3,6.8,18.8,36.1,9.1,12.1,75.1,5.8,21.8,27.6,14.6,9.7,4.4,2.7,3.1,13.3,12.2,67.6,-8.6
236,"Galloway, Langston",DET,58,28,30,14.9,11.2,25.6,43.5,3,9.3,32.8,4.3,5.9,73.7,2.9,11.1,14,7.2,4.8,2.3,1.2,1.2,5.7,5.7,29.7,-1.3
236,"Gordon, Aaron",ORL,58,19,39,32.9,28.8,60.6,47.6,6.6,18.6,35.6,10.4,13.5,77,6.9,24.5,31.4,17.2,10.1,5.3,3.3,3.4,12.9,12.5,74.7,1.6
236,"Carter, Vince",SAC,58,20,38,17.7,13.7,29.9,45.8,4.4,11.8,37.5,5.9,8,74,3.5,12.7,16.2,8.1,5.6,2.6,1.8,1.6,6.5,7.5,37.7,1.2
240,"Vucevic, Nikola",ORL,57,17,40,29.5,25.4,53.9,47.2,6.2,17,36.8,9.9,12.7,78,5.9,22.2,28.1,15.7,9.3,4.9,2.9,2.6,11.1,11.3,67,0.6
240,"Gay, Rudy",SAS,57,36,21,21.6,16.9,37.2,45.5,4.2,12.2,34.5,7.2,9.5,75.6,4.1,14.5,18.5,9.6,6.2,3.4,1.7,2.2,9.2,8.3,45.2,-1.4
240,"Calderon, Jose",CLE,57,33,24,16,13.6,28.4,47.9,3.8,10,37.4,4.1,5.3,76.3,3.2,11.3,14.5,8.5,4.7,2.6,1.1,1.2,6,5.2,35.1,-1.1
240,"McCaw, Patrick",GSW,57,41,16,16.9,14.6,31.2,46.6,3.5,9.5,37,6.3,8.5,74.4,3.9,11.5,15.4,8.2,5,3.2,1.5,3,6.4,7.4,38.9,1.5
240,"Hardaway Jr., Tim",NYK,57,19,38,33.1,27.4,59.7,45.8,8.2,21.8,37.8,12,15.6,77.2,6.9,23,29.9,17,9.1,5.3,3.5,3.2,13.2,13.3,75,1.3
240,"Bell, Jordan",GSW,57,43,14,14.2,11.5,26.5,43.2,3.1,8.7,35.8,5.2,7.1,73.8,3.6,9,12.6,6.6,4.3,2.4,1.2,2.7,5.4,5.8,31.3,-2.8
240,"Fournier, Evan",ORL,57,20,37,32.2,28.8,59.7,48.2,6.5,18,36,10.9,14.1,77.7,7.1,23.6,30.7,17,9.8,5.2,3.2,3.2,12.3,13,75,2.1
247,"Gobert, Rudy",UTA,56,37,19,32.4,24.7,56.7,43.5,6.2,17.1,36.3,9.4,12.4,76.3,5.8,21.7,27.6,13.1,10.3,5.9,3.6,3.7,15.1,13.1,65,-6.1
247,"McLemore, Ben",MEM,56,7,49,19.5,15.4,32.8,47.1,4.5,11.7,38.3,9.1,11.9,76.8,4,13.4,17.3,9.6,6.2,3.9,2.1,2,8.1,10,44.4,5.7
247,"Dorsey, Tyler",ATL,56,15,41,17.4,14.9,32,46.5,4.5,11.5,38.8,5.4,7,78,3.2,12.6,15.8,9.8,4.4,3,2.2,1.3,7.4,6.6,39.7,2.7
247,"Harrison, Andrew",MEM,56,17,39,23.7,17.8,39.1,45.5,5.6,14.4,38.4,9.8,12.6,77.9,4.2,16.2,20.3,10.9,6.6,3.7,2.7,2.4,10.3,11.2,50.9,3.6
251,"Parker, Tony",SAS,55,32,23,19.5,16,34.3,46.6,3.7,10.6,34.5,5.8,7.6,76.7,3.9,13.8,17.7,9.2,5.6,3.2,1.4,2,7.7,6.6,41.4,0.2
251,"Lauvergne, Joffrey",SAS,55,30,25,9.7,8.1,17,47.4,1.9,5.5,34,3.6,4.5,79.9,2.1,6.4,8.4,4.6,3.2,1.7,1.1,0.8,4,4.2,21.6,1.2
251,"Green, JaMychal",MEM,55,11,44,28,21.7,46.3,46.9,6.3,17,37.2,11.8,15.4,76.8,4.9,19.1,24,13.1,7.6,4.8,3.1,2.4,11.3,13.8,61.5,4.5
251,"McDermott, Doug",NYK,55,23,32,21.3,16.5,36.9,44.8,4.8,13,36.9,8.2,11.1,73.7,4.2,14.1,18.4,9.4,6.2,3.5,2.1,2.3,8.6,10.3,46,1.5
251,"Felicio, Cristiano",CHI,55,13,42,17.8,14.9,31.4,47.5,5.1,13.5,37.5,5.9,7.4,79.5,3.3,13.8,17.1,10.1,5.1,3,2.1,1.1,5.9,7.2,40.8,6.1
251,"Plumlee, Miles",ATL,55,19,36,16.7,14.5,31.1,46.7,4.1,10.4,39.3,4.3,5.5,78.1,3.2,11.7,14.8,9.1,4.8,3.4,2,1.4,6.4,5.7,37.4,2.9
